X, Y, Z, alpha, gamma, beta, activity,test
0.23388671875,-0.71435546875,-0.587890625,-2.593994140625,-6.4697265625,-13.00048828125, 1, 2 
0.2333984375,-0.686767578125,-0.56591796875,-0.79345703125,-3.72314453125,-15.899658203125, 1, 2 
0.27685546875,-0.66845703125,-0.551513671875,-4.425048828125,-4.852294921875,-11.749267578125, 1, 2 
0.2978515625,-0.692138671875,-0.53857421875,-3.2958984375,-3.60107421875,-6.591796875, 1, 2 
0.2548828125,-0.704345703125,-0.515625,-1.89208984375,-2.105712890625,-3.173828125, 1, 2 
0.218994140625,-0.740478515625,-0.5322265625,-1.28173828125,-0.79345703125,-0.79345703125, 1, 2 
0.1923828125,-0.722412109375,-0.52392578125,0.091552734375,-1.5869140625,2.74658203125, 1, 2 
0.225341796875,-0.709716796875,-0.533935546875,0.3662109375,-2.8076171875,6.9580078125, 1, 2 
0.238037109375,-0.72216796875,-0.5087890625,-1.5869140625,-5.340576171875,9.552001953125, 1, 2 
0.235595703125,-0.738037109375,-0.496826171875,-5.7373046875,-7.904052734375,9.6435546875, 1, 2 
0.22900390625,-0.767333984375,-0.509033203125,-8.1787109375,-10.07080078125,8.453369140625, 1, 2 
0.2236328125,-0.761962890625,-0.525634765625,-6.2255859375,-10.009765625,9.58251953125, 1, 2 
0.20068359375,-0.7578125,-0.491943359375,-5.18798828125,-12.0849609375,11.16943359375, 1, 2 
0.21337890625,-0.763916015625,-0.484130859375,-8.514404296875,-12.054443359375,12.115478515625, 1, 2 
0.19677734375,-0.78857421875,-0.4775390625,-11.3525390625,-15.07568359375,12.298583984375, 1, 2 
0.12939453125,-0.822265625,-0.49462890625,-8.11767578125,-12.8173828125,15.2587890625, 1, 2 
0.100341796875,-0.8681640625,-0.472900390625,-0.091552734375,-15.777587890625,15.869140625, 1, 2 
0.099853515625,-0.9072265625,-0.4521484375,3.509521484375,-15.655517578125,11.627197265625, 1, 2 
0.173095703125,-0.84423828125,-0.60986328125,-0.457763671875,-24.017333984375,1.220703125, 1, 2 
0.188720703125,-0.771728515625,-0.81640625,-19.561767578125,-22.796630859375,-12.359619140625, 1, 2 
0.28369140625,-0.7626953125,-0.909423828125,-34.423828125,-16.265869140625,-22.735595703125, 1, 2 
0.47607421875,-0.80712890625,-0.853515625,-35.82763671875,0.30517578125,-31.036376953125, 1, 2 
0.40966796875,-0.849853515625,-0.71728515625,-14.16015625,2.777099609375,-35.797119140625, 1, 2 
0.086181640625,-0.685302734375,-0.677978515625,3.631591796875,2.777099609375,-29.754638671875, 1, 2 
0.01806640625,-0.514404296875,-0.638427734375,6.988525390625,3.84521484375,-13.48876953125, 1, 2 
0.17236328125,-0.555419921875,-0.5927734375,13.916015625,-4.425048828125,-1.0986328125, 1, 2 
0.18701171875,-0.541748046875,-0.66064453125,3.448486328125,-6.4697265625,9.33837890625, 1, 2 
0.227783203125,-0.711181640625,-0.7138671875,-6.927490234375,-0.701904296875,14.495849609375, 1, 2 
0.17431640625,-0.781982421875,-0.665283203125,9.8876953125,5.889892578125,23.37646484375, 1, 2 
0.115478515625,-0.72607421875,-0.673583984375,15.13671875,3.35693359375,24.322509765625, 1, 2 
0.034423828125,-0.6904296875,-0.727783203125,4.2724609375,1.739501953125,15.472412109375, 1, 2 
0.11572265625,-0.6923828125,-0.798583984375,12.176513671875,7.50732421875,13.7939453125, 1, 2 
0.184814453125,-0.703369140625,-0.721435546875,30.120849609375,12.6953125,16.998291015625, 1, 2 
0.13427734375,-0.717041015625,-0.656005859375,35.2783203125,19.561767578125,9.246826171875, 1, 2 
0.175537109375,-0.660888671875,-0.588134765625,34.942626953125,27.252197265625,8.36181640625, 1, 2 
0.16357421875,-0.616943359375,-0.61181640625,27.008056640625,23.62060546875,6.34765625, 1, 2 
0.135986328125,-0.637451171875,-0.60009765625,19.22607421875,17.333984375,9.1552734375, 1, 2 
0.13916015625,-0.68115234375,-0.599365234375,18.37158203125,18.646240234375,11.16943359375, 1, 2 
0.15966796875,-0.677001953125,-0.573974609375,16.54052734375,18.24951171875,12.6953125, 1, 2 
0.11865234375,-0.66943359375,-0.55029296875,6.77490234375,15.533447265625,10.040283203125, 1, 2 
0.08203125,-0.667236328125,-0.52880859375,5.7373046875,18.341064453125,7.9345703125, 1, 2 
0.10498046875,-0.703125,-0.554443359375,9.307861328125,20.233154296875,8.72802734375, 1, 2 
0.126708984375,-0.734375,-0.507568359375,1.15966796875,17.181396484375,6.500244140625, 1, 2 
0.1328125,-0.75,-0.508544921875,-6.256103515625,16.54052734375,3.72314453125, 1, 2 
0.097900390625,-0.803466796875,-0.4990234375,3.692626953125,26.3671875,1.708984375, 1, 2 
0.10498046875,-0.867919921875,-0.487060546875,30.94482421875,38.055419921875,-0.762939453125, 1, 2 
0.066650390625,-0.84814453125,-0.43505859375,45.501708984375,43.51806640625,0.18310546875, 1, 2 
0.144287109375,-0.855224609375,-0.549072265625,45.10498046875,44.98291015625,7.50732421875, 1, 2 
0.147705078125,-0.82275390625,-0.447265625,33.294677734375,38.726806640625,13.092041015625, 1, 2 
0.082763671875,-0.762939453125,-0.475830078125,23.956298828125,31.890869140625,16.876220703125, 1, 2 
0.09033203125,-0.849365234375,-0.459716796875,32.806396484375,35.919189453125,14.83154296875, 1, 2 
0.060302734375,-0.83154296875,-0.395751953125,35.5224609375,33.63037109375,19.256591796875, 1, 2 
0.0859375,-0.786376953125,-0.439208984375,21.087646484375,26.275634765625,19.83642578125, 1, 2 
0.139892578125,-0.8876953125,-0.443115234375,-0.946044921875,16.021728515625,20.8740234375, 1, 2 
0.1650390625,-0.957275390625,-0.561279296875,-17.15087890625,4.7607421875,20.32470703125, 1, 2 
0.175048828125,-0.89892578125,-0.653076171875,-14.068603515625,3.90625,18.402099609375, 1, 2 
0.22998046875,-0.8876953125,-0.734130859375,-7.720947265625,5.645751953125,13.85498046875, 1, 2 
0.266357421875,-0.9111328125,-0.56396484375,2.25830078125,15.533447265625,8.6669921875, 1, 2 
0.323486328125,-0.82421875,-0.5302734375,10.43701171875,24.871826171875,10.19287109375, 1, 2 
0.363525390625,-0.820556640625,-0.4677734375,20.233154296875,28.717041015625,10.43701171875, 1, 2 
